dataset,scope,window_size,step,scope_trace_index,global_trace_index,boundary_case_id,boundary_time,boundary_year_week,jsd_score,threshold,score_ratio,is_selected_peak
BPI Challenge 2017,ALL,150,10,19010,19010,Application_1496173908,2016-08-17T12:30:32.223000+00:00,2016-W33,0.0114291881,0.0339268435,0.336877,False
BPI Challenge 2017,ALL,150,10,19020,19020,Application_436471925,2016-08-17T13:43:58.558000+00:00,2016-W33,0.0125095176,0.0339268435,0.36872,False
BPI Challenge 2017,ALL,150,10,19030,19030,Application_1470400124,2016-08-17T14:48:39.836000+00:00,2016-W33,0.01278621,0.0339268435,0.376876,False
BPI Challenge 2017,ALL,150,10,19040,19040,Application_481350942,2016-08-17T15:37:58.889000+00:00,2016-W33,0.0120003639,0.0339268435,0.353713,False
BPI Challenge 2017,ALL,150,10,19050,19050,Application_674842314,2016-08-17T18:06:47.851000+00:00,2016-W33,0.0130169665,0.0339268435,0.383678,False
BPI Challenge 2017,ALL,150,10,19060,19060,Application_1187464160,2016-08-17T19:24:10.708000+00:00,2016-W33,0.0124340248,0.0339268435,0.366495,False
BPI Challenge 2017,ALL,150,10,19070,19070,Application_2127576522,2016-08-17T21:02:01.173000+00:00,2016-W33,0.0140158468,0.0339268435,0.41312,False
BPI Challenge 2017,ALL,150,10,19080,19080,Application_787636378,2016-08-18T07:26:33.038000+00:00,2016-W33,0.0142685466,0.0339268435,0.420568,False
BPI Challenge 2017,ALL,150,10,19090,19090,Application_1509358938,2016-08-18T08:17:14.766000+00:00,2016-W33,0.0141266004,0.0339268435,0.416384,False
BPI Challenge 2017,ALL,150,10,19100,19100,Application_1895378728,2016-08-18T08:56:29.108000+00:00,2016-W33,0.0139055236,0.0339268435,0.409868,False
BPI Challenge 2017,ALL,150,10,19110,19110,Application_10744396,2016-08-18T09:22:27.990000+00:00,2016-W33,0.0132518569,0.0339268435,0.390601,False
BPI Challenge 2017,ALL,150,10,19120,19120,Application_2050552876,2016-08-18T10:31:05.390000+00:00,2016-W33,0.0124774161,0.0339268435,0.367774,False
BPI Challenge 2017,ALL,150,10,19130,19130,Application_503767468,2016-08-18T12:15:59.596000+00:00,2016-W33,0.0141892741,0.0339268435,0.418231,False
BPI Challenge 2017,ALL,150,10,19140,19140,Application_791607258,2016-08-18T14:18:48.252000+00:00,2016-W33,0.0146023201,0.0339268435,0.430406,False
BPI Challenge 2017,ALL,150,10,19150,19150,Application_1574492793,2016-08-18T15:57:41.313000+00:00,2016-W33,0.014081482,0.0339268435,0.415054,False
BPI Challenge 2017,ALL,150,10,19160,19160,Application_1044113606,2016-08-18T18:55:36.586000+00:00,2016-W33,0.0144842715,0.0339268435,0.426927,False
BPI Challenge 2017,ALL,150,10,19170,19170,Application_84981156,2016-08-18T20:55:49.069000+00:00,2016-W33,0.0167355909,0.0339268435,0.493285,False
BPI Challenge 2017,ALL,150,10,19180,19180,Application_42008506,2016-08-19T07:07:37.146000+00:00,2016-W33,0.016375414,0.0339268435,0.482668,False
BPI Challenge 2017,ALL,150,10,19190,19190,Application_2020341174,2016-08-19T09:07:59.692000+00:00,2016-W33,0.0170566409,0.0339268435,0.502748,False
BPI Challenge 2017,ALL,150,10,19200,19200,Application_752772249,2016-08-19T10:53:42.525000+00:00,2016-W33,0.0137158352,0.0339268435,0.404277,False
BPI Challenge 2017,ALL,150,10,19210,19210,Application_1522012515,2016-08-19T11:59:09.180000+00:00,2016-W33,0.0148400796,0.0339268435,0.437414,False
BPI Challenge 2017,ALL,150,10,19220,19220,Application_1334427669,2016-08-19T12:53:27.675000+00:00,2016-W33,0.0185425559,0.0339268435,0.546545,False
BPI Challenge 2017,ALL,150,10,19230,19230,Application_1017105040,2016-08-19T14:41:29.639000+00:00,2016-W33,0.0217464122,0.0339268435,0.64098,False
BPI Challenge 2017,ALL,150,10,19240,19240,Application_1148512690,2016-08-19T17:15:40.283000+00:00,2016-W33,0.0206071305,0.0339268435,0.607399,False
BPI Challenge 2017,ALL,150,10,19250,19250,Application_1862860881,2016-08-19T19:05:53.164000+00:00,2016-W33,0.0193563498,0.0339268435,0.570532,False
BPI Challenge 2017,ALL,150,10,19260,19260,Application_1967909286,2016-08-20T07:02:11.934000+00:00,2016-W33,0.0160840976,0.0339268435,0.474082,False
BPI Challenge 2017,ALL,150,10,19270,19270,Application_1383370916,2016-08-20T09:31:46.769000+00:00,2016-W33,0.0181584646,0.0339268435,0.535224,False
BPI Challenge 2017,ALL,150,10,19280,19280,Application_240480311,2016-08-20T10:50:28.363000+00:00,2016-W33,0.0184015083,0.0339268435,0.542388,False
BPI Challenge 2017,ALL,150,10,19290,19290,Application_1769646803,2016-08-20T12:40:22.105000+00:00,2016-W33,0.0161985169,0.0339268435,0.477454,False
BPI Challenge 2017,ALL,150,10,19300,19300,Application_860792467,2016-08-20T13:47:38.843000+00:00,2016-W33,0.0199040714,0.0339268435,0.586676,False
BPI Challenge 2017,ALL,150,10,19310,19310,Application_1949321751,2016-08-20T16:36:31.134000+00:00,2016-W33,0.0181841834,0.0339268435,0.535982,False
BPI Challenge 2017,ALL,150,10,19320,19320,Application_1288476240,2016-08-20T20:28:35.475000+00:00,2016-W33,0.0171845111,0.0339268435,0.506517,False
BPI Challenge 2017,ALL,150,10,19330,19330,Application_254140097,2016-08-21T11:14:14.970000+00:00,2016-W33,0.0155393852,0.0339268435,0.458026,False
BPI Challenge 2017,ALL,150,10,19340,19340,Application_1237067600,2016-08-21T12:06:59.343000+00:00,2016-W33,0.016916013,0.0339268435,0.498603,False
BPI Challenge 2017,ALL,150,10,19350,19350,Application_12466026,2016-08-21T16:18:27.274000+00:00,2016-W33,0.0168293095,0.0339268435,0.496047,False
BPI Challenge 2017,ALL,150,10,19360,19360,Application_1776194345,2016-08-21T19:07:16.532000+00:00,2016-W33,0.019288676,0.0339268435,0.568537,False
BPI Challenge 2017,ALL,150,10,19370,19370,Application_632850152,2016-08-22T06:31:43.375000+00:00,2016-W34,0.0229272919,0.0339268435,0.675786,False
BPI Challenge 2017,ALL,150,10,19380,19380,Application_1219016966,2016-08-22T07:50:47.654000+00:00,2016-W34,0.0205827743,0.0339268435,0.606681,False
BPI Challenge 2017,ALL,150,10,19390,19390,Application_2042672074,2016-08-22T08:39:24.513000+00:00,2016-W34,0.0200583065,0.0339268435,0.591222,False
BPI Challenge 2017,ALL,150,10,19400,19400,Application_1802626941,2016-08-22T10:22:13.659000+00:00,2016-W34,0.0185701473,0.0339268435,0.547359,False
BPI Challenge 2017,ALL,150,10,19410,19410,Application_352892926,2016-08-22T11:37:00.835000+00:00,2016-W34,0.018331475,0.0339268435,0.540324,False
BPI Challenge 2017,ALL,150,10,19420,19420,Application_622002299,2016-08-22T12:39:44.851000+00:00,2016-W34,0.0183770294,0.0339268435,0.541666,False
BPI Challenge 2017,ALL,150,10,19430,19430,Application_1339452313,2016-08-22T13:23:11.656000+00:00,2016-W34,0.0139628643,0.0339268435,0.411558,False
BPI Challenge 2017,ALL,150,10,19440,19440,Application_1066900597,2016-08-22T14:09:07.887000+00:00,2016-W34,0.010695485,0.0339268435,0.315251,False
BPI Challenge 2017,ALL,150,10,19450,19450,Application_1197880442,2016-08-22T14:43:06.934000+00:00,2016-W34,0.0109292103,0.0339268435,0.322141,False
BPI Challenge 2017,ALL,150,10,19460,19460,Application_1330111637,2016-08-22T16:09:05.809000+00:00,2016-W34,0.0089724624,0.0339268435,0.264465,False
BPI Challenge 2017,ALL,150,10,19470,19470,Application_1186039715,2016-08-22T17:20:03.219000+00:00,2016-W34,0.0104992588,0.0339268435,0.309468,False
BPI Challenge 2017,ALL,150,10,19480,19480,Application_1660718701,2016-08-22T18:32:16.713000+00:00,2016-W34,0.0136709913,0.0339268435,0.402955,False
BPI Challenge 2017,ALL,150,10,19490,19490,Application_834229371,2016-08-22T20:41:53.286000+00:00,2016-W34,0.0154055392,0.0339268435,0.454081,False
BPI Challenge 2017,ALL,150,10,19500,19500,Application_1585386179,2016-08-23T06:28:42.728000+00:00,2016-W34,0.0157529581,0.0339268435,0.464321,False
BPI Challenge 2017,ALL,150,10,19510,19510,Application_1775934155,2016-08-23T09:39:15.451000+00:00,2016-W34,0.0173413943,0.0339268435,0.511141,False
BPI Challenge 2017,ALL,150,10,19520,19520,Application_768333251,2016-08-23T10:49:17.599000+00:00,2016-W34,0.0207293883,0.0339268435,0.611003,False
BPI Challenge 2017,ALL,150,10,19530,19530,Application_1353821060,2016-08-23T11:52:03.727000+00:00,2016-W34,0.0165429251,0.0339268435,0.487606,False
BPI Challenge 2017,ALL,150,10,19540,19540,Application_2126672400,2016-08-23T13:03:29.704000+00:00,2016-W34,0.0164308259,0.0339268435,0.484302,False
BPI Challenge 2017,ALL,150,10,19550,19550,Application_1139121680,2016-08-23T15:14:11.640000+00:00,2016-W34,0.0159681502,0.0339268435,0.470664,False
BPI Challenge 2017,ALL,150,10,19560,19560,Application_1048872077,2016-08-23T16:22:56.396000+00:00,2016-W34,0.0171224528,0.0339268435,0.504687,False
BPI Challenge 2017,ALL,150,10,19570,19570,Application_514742953,2016-08-23T17:31:24.320000+00:00,2016-W34,0.0184375556,0.0339268435,0.54345,False
BPI Challenge 2017,ALL,150,10,19580,19580,Application_1863738487,2016-08-23T19:16:54.917000+00:00,2016-W34,0.0161245812,0.0339268435,0.475275,False
BPI Challenge 2017,ALL,150,10,19590,19590,Application_957582239,2016-08-23T20:56:47.377000+00:00,2016-W34,0.0167189656,0.0339268435,0.492795,False
BPI Challenge 2017,ALL,150,10,19600,19600,Application_846444951,2016-08-24T06:45:42.707000+00:00,2016-W34,0.0149864219,0.0339268435,0.441728,False
BPI Challenge 2017,ALL,150,10,19610,19610,Application_2076554332,2016-08-24T07:35:23.657000+00:00,2016-W34,0.0113052803,0.0339268435,0.333225,False
BPI Challenge 2017,ALL,150,10,19620,19620,Application_1982074482,2016-08-24T09:09:24.637000+00:00,2016-W34,0.0117802561,0.0339268435,0.347225,False
BPI Challenge 2017,ALL,150,10,19630,19630,Application_1234521135,2016-08-24T10:59:54.593000+00:00,2016-W34,0.0160210962,0.0339268435,0.472225,False
BPI Challenge 2017,ALL,150,10,19640,19640,Application_1378703224,2016-08-24T11:52:51.372000+00:00,2016-W34,0.0134533401,0.0339268435,0.39654,False
BPI Challenge 2017,ALL,150,10,19650,19650,Application_2139299948,2016-08-24T13:52:45.875000+00:00,2016-W34,0.0136976552,0.0339268435,0.403741,False
BPI Challenge 2017,ALL,150,10,19660,19660,Application_1202186730,2016-08-24T15:23:48.742000+00:00,2016-W34,0.0133773666,0.0339268435,0.3943,False
BPI Challenge 2017,ALL,150,10,19670,19670,Application_1391166438,2016-08-24T17:23:57.381000+00:00,2016-W34,0.016221027,0.0339268435,0.478118,False
BPI Challenge 2017,ALL,150,10,19680,19680,Application_2016098013,2016-08-24T19:08:16.695000+00:00,2016-W34,0.0121981246,0.0339268435,0.359542,False
BPI Challenge 2017,ALL,150,10,19690,19690,Application_899962817,2016-08-24T21:36:39.193000+00:00,2016-W34,0.012234303,0.0339268435,0.360608,False
BPI Challenge 2017,ALL,150,10,19700,19700,Application_156785821,2016-08-25T07:29:18.647000+00:00,2016-W34,0.0110294477,0.0339268435,0.325095,False
BPI Challenge 2017,ALL,150,10,19710,19710,Application_1669003717,2016-08-25T08:54:36.477000+00:00,2016-W34,0.0109552193,0.0339268435,0.322907,False
BPI Challenge 2017,ALL,150,10,19720,19720,Application_1606677659,2016-08-25T09:34:48.294000+00:00,2016-W34,0.0097121525,0.0339268435,0.286267,False
BPI Challenge 2017,ALL,150,10,19730,19730,Application_1089786433,2016-08-25T10:33:52.392000+00:00,2016-W34,0.0120461364,0.0339268435,0.355062,False
BPI Challenge 2017,ALL,150,10,19740,19740,Application_412469024,2016-08-25T11:17:41.104000+00:00,2016-W34,0.0110821105,0.0339268435,0.326647,False
BPI Challenge 2017,ALL,150,10,19750,19750,Application_908080813,2016-08-25T12:21:13.751000+00:00,2016-W34,0.0085377742,0.0339268435,0.251652,False
BPI Challenge 2017,ALL,150,10,19760,19760,Application_446638965,2016-08-25T12:48:30.964000+00:00,2016-W34,0.0075796358,0.0339268435,0.223411,False
BPI Challenge 2017,ALL,150,10,19770,19770,Application_1769746148,2016-08-25T13:44:04.402000+00:00,2016-W34,0.0082383298,0.0339268435,0.242826,False
BPI Challenge 2017,ALL,150,10,19780,19780,Application_1431961130,2016-08-25T16:20:37.590000+00:00,2016-W34,0.009672234,0.0339268435,0.285091,False
BPI Challenge 2017,ALL,150,10,19790,19790,Application_512143990,2016-08-25T17:36:05.344000+00:00,2016-W34,0.0101826058,0.0339268435,0.300134,False
BPI Challenge 2017,ALL,150,10,19800,19800,Application_1830266455,2016-08-25T19:59:37.122000+00:00,2016-W34,0.0110075457,0.0339268435,0.324449,False
BPI Challenge 2017,ALL,150,10,19810,19810,Application_1101767212,2016-08-26T06:25:51.090000+00:00,2016-W34,0.0118911727,0.0339268435,0.350495,False
BPI Challenge 2017,ALL,150,10,19820,19820,Application_511892202,2016-08-26T08:09:53.342000+00:00,2016-W34,0.0120844823,0.0339268435,0.356192,False
BPI Challenge 2017,ALL,150,10,19830,19830,Application_1190669233,2016-08-26T09:48:46.496000+00:00,2016-W34,0.0112913422,0.0339268435,0.332814,False
BPI Challenge 2017,ALL,150,10,19840,19840,Application_1226970446,2016-08-26T11:08:14.503000+00:00,2016-W34,0.0128955157,0.0339268435,0.380098,False
BPI Challenge 2017,ALL,150,10,19850,19850,Application_1006019928,2016-08-26T12:30:26.299000+00:00,2016-W34,0.0159145091,0.0339268435,0.469083,False
BPI Challenge 2017,ALL,150,10,19860,19860,Application_717602014,2016-08-26T13:25:07.393000+00:00,2016-W34,0.0147059215,0.0339268435,0.43346,False
BPI Challenge 2017,ALL,150,10,19870,19870,Application_46821340,2016-08-26T15:01:52.165000+00:00,2016-W34,0.0158195128,0.0339268435,0.466283,False
BPI Challenge 2017,ALL,150,10,19880,19880,Application_68371585,2016-08-26T16:41:51.316000+00:00,2016-W34,0.0176299351,0.0339268435,0.519646,False
